,Unnamed: 0,tax,income,csp,age,educ,marital,race,sex,ss
327,341,2400,71998,0,26,43,7,1,2,0
328,342,1250,63135,0,55,39,1,1,2,0
329,343,3000,31598,0,76,34,1,1,2,8226
330,344,0,22880,0,25,39,7,1,1,0
331,345,1100,39322,0,78,39,1,1,2,6546
332,346,2100,82100,0,28,43,1,1,1,0
333,347,1600,62689,0,55,40,1,1,1,0
334,348,1800,27704,0,54,39,1,1,2,10158
335,349,0,25100,0,46,43,7,1,2,0
336,350,300,29920,23917,53,40,4,1,2,0
337,351,0,28300,0,36,46,3,4,1,0
338,352,2305,111000,0,32,39,1,1,1,0
339,353,2350,236453,0,60,43,1,1,1,0
340,354,2000,232882,0,83,46,4,1,1,28631
341,355,995,34800,0,59,39,5,1,1,0
342,356,2300,18059,0,74,39,4,1,1,11346
343,357,0,127604,0,42,39,5,1,1,0
344,358,253,8052,0,69,36,1,1,2,2826
345,359,0,81312,12000,51,46,5,1,2,0
346,360,348,6413,0,71,37,4,1,2,5070
347,361,1148,31383,0,69,34,1,1,1,2646
348,362,1041,97359,0,44,42,1,1,2,0
349,363,344,23204,0,34,39,7,1,1,0
350,364,0,17000,0,25,39,7,2,1,0
351,365,269,39920,2200,39,41,5,1,2,0
352,366,1500,142849,0,49,40,1,1,2,0
353,367,1213,78470,0,72,46,1,1,1,18546
354,368,800,117316,0,52,43,1,1,1,0
355,369,0,76851,0,22,39,1,1,2,0
356,370,535,30016,0,60,39,5,1,2,0
357,371,3800,92004,0,33,44,1,1,1,0
358,372,300,15406,0,64,37,5,2,2,6306
359,373,0,17136,0,34,39,1,2,2,0
360,374,511,49323,0,48,37,1,1,1,0
361,375,200,42000,0,50,39,1,1,1,0
362,376,93,40026,0,29,39,6,1,2,0
363,377,1100,30895,0,27,43,1,1,1,0
364,378,875,94600,0,52,43,1,4,1,0
365,379,0,7000,0,31,41,7,2,2,0
366,380,81,61408,0,43,40,1,2,1,0
367,381,1310,107662,0,67,43,5,1,1,0
368,382,5000,37502,0,49,43,5,1,2,0
369,383,3500,117078,0,45,45,1,1,1,0
370,384,250,32215,0,58,41,1,1,1,0
371,385,200,20708,0,78,39,1,1,1,8886
372,386,259,19088,0,72,40,7,1,2,7194
373,387,0,29000,0,42,40,7,1,1,0
374,388,0,50181,0,30,43,1,2,2,0
375,389,0,28000,0,39,39,5,2,2,0
376,390,0,45069,0,38,43,1,1,1,0
377,391,617,25000,0,74,39,1,1,1,0
378,392,300,37372,0,74,39,1,2,1,9786
379,393,800,54164,0,85,43,4,2,2,10506
380,394,100,42000,0,28,39,1,1,1,0
381,395,0,14100,0,73,39,1,1,1,7746
382,396,155,7588,0,68,38,4,1,2,7584
383,397,30000,37667,0,75,39,1,1,1,7746
384,398,558,26946,0,44,42,7,1,2,0
385,399,5100,77927,0,64,44,1,1,1,0
386,400,0,14970,0,20,39,3,1,1,0
387,401,120,44500,0,42,42,5,1,1,0
388,402,1400,49635,0,53,40,5,1,2,0
389,403,1400,75200,0,37,43,1,1,2,0
390,404,0,33075,2750,32,40,7,1,2,0
391,405,0,41500,0,29,43,1,1,1,0
392,406,2000,61831,0,38,44,1,1,1,0
393,408,1200,18292,0,76,39,1,1,1,12346
394,409,0,33000,0,39,40,5,1,2,0
395,410,1200,51840,0,28,39,1,1,2,0
396,411,0,16600,0,29,39,1,1,2,0
397,412,132,60644,0,43,39,5,2,1,0
398,414,2000,4301,0,69,36,1,1,1,0
399,415,364,50000,0,41,43,6,1,2,0
400,416,772,22800,0,28,39,1,1,2,0
401,417,800,82000,0,45,43,1,1,1,0
402,418,5100,97129,0,57,44,1,1,1,0
403,419,0,5201,0,46,32,4,1,2,0
404,420,79,18632,0,71,43,1,1,1,10386
405,421,540,35000,0,39,39,5,1,1,0
406,422,0,38050,0,27,45,7,1,1,0
407,423,0,101999,0,46,44,6,1,1,0
408,424,0,45000,0,28,44,7,1,2,0
409,425,700,51852,0,73,40,4,1,2,10026
410,426,75,26110,0,48,37,1,1,2,0
411,427,800,8691,0,77,32,4,1,2,8640
412,428,2,94890,0,58,43,1,1,1,0
413,429,360,7871,0,80,39,4,1,2,4626
414,430,500,63005,0,43,43,5,1,1,0
415,431,400,22756,0,74,34,1,1,2,4146
416,432,0,18560,0,35,41,1,1,2,0
417,433,800,31030,0,32,39,7,1,2,0
418,434,500,45354,0,67,39,1,1,1,0
419,435,209,6384,0,55,43,5,1,2,0
420,436,1500,43182,0,73,40,1,1,1,11550
421,437,0,41000,0,52,40,6,2,2,0
422,438,1700,231908,0,55,44,7,1,2,0
423,439,0,43000,0,30,44,7,1,2,0
424,440,2100,24407,0,52,44,1,1,2,0
425,441,0,97300,0,54,43,7,1,1,0
426,442,22,6930,0,73,37,5,1,2,4638
427,443,384,32246,0,77,40,4,1,2,11346
428,444,1200,113800,0,49,42,1,1,1,0
429,445,500,56800,0,20,40,7,1,2,0
430,446,0,9756,0,56,39,7,1,1,0
431,447,0,48010,0,36,44,1,1,1,0
432,448,3100,221521,0,54,40,1,1,1,0
433,449,700,10000,0,57,46,5,1,1,0
434,450,1400,41623,0,57,34,1,1,1,0
435,451,2400,43540,0,71,43,5,1,1,10146
436,452,192,62677,0,43,39,5,1,2,0
437,453,3000,159123,0,64,39,1,1,1,0
438,454,2600,108000,0,32,43,1,1,1,0
439,455,0,67015,0,26,40,7,1,2,0
440,456,1300,128820,0,71,39,5,1,2,7470
441,457,3500,110059,0,44,43,1,1,1,0
442,458,1200,4500,0,71,39,1,1,1,1225
443,459,1382,3906,0,83,34,1,1,1,1746
444,460,0,3000,0,30,40,5,1,2,0
445,461,3000,92636,0,50,39,1,1,1,0
446,462,0,21230,6500,54,39,5,1,2,0
447,463,0,64100,0,30,40,1,1,2,0
448,464,0,32000,0,48,42,5,1,2,0
449,465,0,68000,0,30,43,1,1,1,0
450,466,12,18000,0,44,41,7,1,1,0
451,467,0,32369,0,80,40,1,1,1,5586
452,468,405,76439,0,58,44,1,1,1,0
453,469,350,23500,0,30,40,7,2,2,0
454,470,800,40200,0,50,42,7,1,2,0
455,471,937,50100,0,49,45,5,1,1,0
456,472,0,14322,0,71,40,4,2,2,8178
457,473,23,11679,0,72,39,4,2,2,11550
458,474,150,49029,0,60,40,4,2,2,0
459,475,394,39799,0,38,40,5,1,2,0
460,476,448,61377,884,52,40,5,1,2,0
461,477,0,16350,0,20,40,7,2,2,0
462,479,0,55548,0,27,44,7,1,1,0
463,480,58,50900,0,35,38,1,1,1,0
464,481,152,124806,0,52,40,1,1,1,0
465,482,58,79000,0,41,39,1,1,1,0
466,483,280,75639,0,44,41,1,1,1,0
467,484,0,34850,0,60,35,1,1,2,0
468,485,0,38700,0,51,36,1,1,2,0
469,486,0,6000,0,28,39,1,2,2,0
470,487,0,13549,0,19,37,7,2,2,6097
471,488,8100,144837,0,69,45,5,1,1,0
472,489,0,10860,1300,50,34,7,1,2,0
473,490,0,15900,0,42,35,5,2,2,0
474,491,0,19516,0,33,39,7,2,2,0
475,492,0,98468,0,36,44,7,1,2,0
476,493,0,50000,0,28,43,1,4,2,0
477,494,0,21470,0,78,43,7,1,2,13098
478,495,216,44718,0,60,40,1,1,1,0
479,496,300,18156,0,70,39,1,1,1,8946
480,497,0,100791,0,46,39,1,1,2,0
481,498,886,46013,0,45,40,1,1,1,0
482,499,0,5640,0,48,38,7,1,1,0
483,500,0,27338,0,25,42,7,1,1,0
484,502,0,15031,0,25,43,7,1,1,0
485,503,0,26000,0,36,39,7,1,2,0
486,504,1318,276418,0,37,40,1,1,1,0
487,505,0,26000,0,44,39,7,2,2,0
488,506,0,8664,0,39,39,7,1,2,0
489,507,4200,29900,0,43,40,7,2,2,0
490,508,640,64500,0,27,43,1,1,1,0
491,509,1600,14760,0,52,39,7,1,1,0
492,510,1200,36192,0,37,46,7,1,2,0
493,511,1605,12084,0,75,40,5,1,1,5694
494,513,9000,32750,0,18,40,7,1,2,0
495,514,0,18573,0,62,39,5,2,2,6573
496,515,0,20000,0,20,39,7,2,1,0
497,516,0,8399,0,90,39,4,1,2,7447
498,517,780,20516,0,90,35,1,1,1,13424
499,518,0,132000,0,35,44,3,1,1,0
500,519,0,53276,0,26,42,7,1,1,0
501,520,0,63024,0,39,43,7,1,2,0
502,521,3000,207769,0,52,43,1,1,1,0
503,522,330,43120,0,45,39,1,1,1,0
504,523,450,95862,0,47,40,1,1,1,0
505,524,600,12079,0,73,38,1,1,1,7200
506,525,500,92736,0,48,42,1,1,1,0
507,526,1300,88281,0,36,39,1,1,1,0
508,527,800,30392,0,30,43,5,1,2,0
509,528,8000,190432,0,52,44,1,2,1,0
510,529,3000,84200,0,39,40,5,1,1,0
511,530,1200,79100,0,28,43,1,1,2,0
512,531,0,35042,0,74,40,1,1,1,6546
513,532,0,60777,0,45,43,7,1,2,0
514,533,1100,35106,0,67,39,1,1,1,12546
515,534,1300,82842,0,54,39,1,1,1,0
516,536,0,22452,0,33,37,7,1,1,0
517,537,400,39000,0,48,39,5,1,1,0
518,538,0,8400,0,62,42,5,1,1,0
519,539,0,35293,0,40,40,7,1,2,0
520,540,0,19000,0,59,40,5,1,2,0
521,541,2211,88333,0,40,40,1,1,1,0
522,542,4000,102561,0,41,46,1,1,1,0
523,543,1500,158424,0,51,39,1,1,2,0
524,544,370,81242,0,84,41,4,1,2,13242
525,545,0,33025,525,31,39,6,1,2,0
526,546,0,102530,0,36,42,1,1,1,0
527,547,0,36428,2160,38,39,5,1,2,0
528,548,3100,91302,0,47,39,1,1,1,0
529,549,3000,47360,0,32,39,1,1,2,0
530,550,1128,34632,0,73,34,1,1,1,11132
531,551,0,34970,0,49,39,5,1,2,0
532,552,1000,3564,0,71,40,5,1,2,0
533,554,140,3660,0,75,39,1,1,2,0
534,555,3000,32580,0,70,39,1,1,2,11634
535,556,600,9276,0,66,37,5,1,2,7746
536,557,1700,47878,0,36,40,1,1,1,0
537,558,1400,22664,0,71,36,1,1,1,10662
538,559,0,12800,0,58,39,6,1,2,0
539,560,0,30575,0,34,42,7,1,1,0
540,561,0,16218,0,70,36,4,1,2,12498
541,562,0,51162,0,39,39,1,1,1,0
542,563,0,6420,0,24,42,7,1,1,0
543,564,0,90000,0,28,44,5,1,1,0
544,565,2100,30100,0,30,39,7,1,2,0
545,566,0,26021,0,47,40,7,1,1,0
546,567,2210,251707,0,48,45,1,1,2,0
547,568,0,15660,0,82,39,1,1,1,10146
548,569,758,58000,0,45,43,5,1,2,0
549,570,356,13292,0,83,43,4,1,2,6392
550,571,0,17251,0,59,40,5,1,2,0
551,572,0,30000,0,24,39,7,1,1,0
552,573,1516,106000,0,34,44,1,1,1,0
553,574,0,72400,0,54,39,1,1,1,0
554,575,0,99030,0,46,39,1,1,1,0
555,576,0,16000,0,41,41,5,1,2,0
556,577,0,18000,0,46,39,5,1,2,0
557,578,852,27192,0,69,39,1,1,2,3534
558,579,0,35000,0,41,39,5,1,1,0
559,580,2129,24613,0,49,37,1,2,2,0
560,581,0,51861,0,15,34,7,1,1,0
561,582,0,33000,0,26,40,1,1,1,0
562,583,0,46190,0,32,40,1,1,1,0
563,584,0,25784,0,27,43,7,1,2,0
564,585,0,34500,0,27,43,7,1,1,0
565,586,1100,35282,0,43,39,5,1,2,0
566,587,1411,52991,0,48,40,7,1,2,0
567,588,700,43154,0,58,39,1,1,1,0
568,589,0,30010,0,53,39,7,1,2,0
569,590,0,28010,0,49,39,5,1,1,0
570,591,1272,47646,0,44,39,1,1,1,0
571,592,397,15104,0,86,34,4,1,2,8946
572,593,0,74000,0,55,40,7,1,1,0
573,594,0,16000,0,71,39,7,1,1,0
574,595,889,53100,0,66,39,1,1,1,0
575,596,215,31000,0,29,35,7,1,1,0
576,598,850,35000,0,36,39,1,1,2,0
577,599,1800,282021,0,53,46,1,1,1,0
578,600,2200,22632,0,72,42,1,1,1,12546
579,601,630,53000,0,50,39,1,1,1,0
580,602,178,32798,0,71,34,4,2,1,9822
581,603,0,1200,0,40,36,7,2,2,0
582,604,0,16800,0,65,35,1,1,1,10800
583,605,0,70037,0,59,38,6,1,1,0
584,606,574,73000,0,54,39,1,2,1,0
585,607,165,10583,0,85,36,4,1,2,6726
586,608,550,19000,0,44,40,5,1,2,0
587,609,778,55560,0,65,43,1,1,1,0
588,610,541,48000,0,50,39,1,1,2,0
589,611,245,10932,0,87,32,1,2,1,4146
590,612,740,45000,0,47,40,5,1,1,0
591,613,928,47139,0,64,35,1,1,1,0
592,614,250,59700,0,33,40,7,1,1,0
593,615,0,22000,0,35,40,7,2,2,0
594,616,0,14125,0,26,43,7,2,2,0
595,617,2500,81248,0,50,43,1,1,1,0
596,618,379,48300,5600,47,43,5,1,2,0
597,619,0,9066,0,49,39,4,2,2,0
598,620,0,6234,150,28,34,7,1,2,0
599,621,6000,51865,0,57,44,7,1,2,0
600,622,2302,179821,0,60,43,5,1,1,0
601,623,800,38600,0,35,42,1,1,1,0
602,624,50,14946,0,37,35,1,1,2,0
603,625,150,47000,0,52,39,5,1,2,0
604,626,700,57873,0,66,44,1,1,2,0
605,627,1288,147162,0,40,43,1,1,1,0
606,628,0,38765,0,27,42,7,1,1,0
607,630,1215,85048,0,37,39,1,1,1,0
608,631,489,21360,0,74,33,1,2,1,12270
609,632,721,99210,0,44,43,1,1,1,0
610,633,325,46836,0,46,39,1,1,1,0
611,634,500,17998,2600,57,35,1,1,2,0
612,635,1860,92746,0,39,43,1,1,1,0
613,636,2980,12338,0,74,44,4,1,2,10026
614,637,0,15432,0,52,40,7,1,2,0
615,638,0,6000,0,57,31,7,1,2,0
616,640,0,8803,0,79,39,4,1,2,5748
617,641,1112,56093,0,60,39,7,1,2,0
618,642,3421,114766,0,27,45,1,1,2,0
619,643,2768,38552,0,72,45,1,1,1,16722
620,644,3400,106864,0,50,40,1,1,1,0
621,645,1311,23550,0,78,43,4,1,2,6666
622,646,0,76430,0,36,40,1,1,1,0
623,647,150,20724,0,63,36,1,1,1,14466
624,648,85,19952,0,90,36,4,1,2,12873
625,649,0,52915,0,51,43,5,2,1,0
626,650,1600,178000,0,55,43,1,1,1,0
627,651,0,6030,0,32,36,1,1,2,0
628,652,2300,58060,0,28,43,7,1,2,0
629,653,450,36786,0,50,39,6,2,2,0
630,654,360,25333,0,40,39,1,1,1,0
631,655,1055,32300,0,63,44,5,1,2,0
632,656,1400,91239,0,57,39,1,1,1,0
633,657,3500,119433,0,31,44,7,1,2,0
634,658,302,25000,0,47,43,7,2,2,0
635,659,500,64150,0,28,43,1,1,1,0
636,660,3600,154791,4316,46,44,5,1,2,0
637,661,1500,208230,0,54,43,1,1,1,0
638,662,500,18030,0,44,40,7,1,1,0
639,663,744,44200,0,32,39,1,1,1,0
640,665,0,9424,0,75,34,7,1,1,6027
641,666,0,20142,0,58,39,7,1,1,8562
642,667,0,17000,0,46,40,5,1,2,0
643,668,6836,126910,0,43,33,1,1,2,0
644,669,2100,53160,0,30,39,1,1,2,0
645,670,0,12428,0,79,43,4,1,2,12378
646,671,2275,169400,0,53,43,1,1,1,0
647,672,0,35100,0,25,43,7,1,2,0
648,673,0,71528,0,30,43,7,1,2,0
649,674,0,134300,0,29,43,1,1,2,0
650,675,1750,50422,0,80,39,7,1,2,9822
651,676,1800,40500,0,61,44,5,1,2,0
652,677,0,14000,0,31,37,1,1,1,0
653,678,269,36085,2080,31,42,5,2,2,0
654,679,3500,39566,0,75,37,4,1,1,7206
655,680,700,25489,0,76,39,1,1,1,18546
656,681,0,30055,0,44,40,7,1,2,0
657,682,0,8268,0,52,39,4,2,2,0
658,683,0,22408,0,77,37,1,1,1,1938
659,684,3983,68596,0,70,43,1,1,1,7146
660,685,1283,85869,0,48,43,4,1,1,2929
661,686,3800,60702,0,41,44,1,4,1,0
662,687,3400,205426,0,48,41,4,1,2,0
663,688,7000,85823,0,44,44,1,1,1,0
664,689,0,28252,0,38,39,7,1,2,0
665,690,0,700,0,35,40,3,1,1,0
666,691,635,40000,0,43,39,1,1,1,0
667,692,0,8020,100,43,40,5,2,2,7920
668,693,0,59020,0,51,40,7,2,1,0
669,694,0,22000,0,61,39,4,2,2,0
670,695,2350,20830,0,64,39,1,1,2,4032
671,696,0,49500,0,31,44,7,1,2,0
672,697,2180,88842,0,69,39,1,1,2,5546
673,698,4800,449745,0,48,43,5,1,2,0
674,699,2600,20430,0,72,39,4,1,2,11598
675,700,4800,137004,0,50,43,1,1,1,0
676,701,0,52096,0,43,41,1,1,1,0
677,702,803,23642,0,69,38,1,1,1,15720
678,703,1700,96332,0,39,44,1,1,2,0
679,704,0,28000,0,59,39,6,2,2,0
680,705,0,14560,0,45,36,5,1,2,0
681,706,0,16148,1200,26,40,7,2,2,0
682,707,0,26000,0,36,39,7,2,2,0
683,708,1200,36018,0,51,44,1,1,2,0
684,709,530,18500,0,51,39,5,2,2,0
685,710,0,5644,0,24,39,1,1,2,1242
686,711,0,7644,1476,33,37,7,1,2,2700
687,712,945,42508,0,44,39,1,1,2,0
688,713,875,28863,0,74,40,4,1,2,13134
689,714,1593,36900,0,61,40,1,1,1,0
690,715,1100,30718,0,74,38,4,1,2,13518
691,716,2600,59200,0,51,39,1,1,2,0
692,717,0,41000,0,36,37,1,1,1,0
693,719,0,52022,0,27,39,1,1,2,0
694,720,0,47320,0,23,37,7,4,2,0
695,721,0,7800,0,40,31,5,4,2,0
696,722,0,102200,0,26,43,7,1,1,0
697,723,1400,133040,0,60,44,1,1,2,0
698,724,2250,169302,0,43,44,3,1,2,0
699,725,820,31000,0,49,42,5,1,2,0
700,726,3000,48067,0,50,39,1,4,1,0
701,727,2500,13607,0,57,43,4,1,2,0
702,728,900,167536,0,79,43,1,1,1,4446
703,729,600,11986,0,88,34,3,1,2,5586
704,730,0,13746,0,80,34,4,1,1,7746
705,731,0,52136,0,33,40,5,1,1,0
706,732,3000,229749,0,45,40,1,1,1,0
707,733,8000,17490,0,64,43,1,1,2,0
708,734,600,109690,0,48,39,1,2,2,0
709,735,219,20388,0,64,39,4,1,2,10692
710,736,0,19047,0,33,36,6,1,1,0
711,737,1290,38830,0,53,39,5,1,1,0
712,738,430,34267,0,52,34,4,1,2,0
713,739,0,75025,0,41,40,1,1,1,0
714,740,0,50000,0,26,43,7,2,1,0
715,741,0,20175,0,27,44,7,1,2,0
716,742,0,6384,0,66,33,5,1,2,5784
717,743,0,24500,0,42,43,5,1,1,0
718,744,448,66280,0,43,39,1,1,1,0
719,745,1200,38695,0,56,39,5,1,1,9546
720,746,1485,45768,0,37,43,1,1,2,0
721,747,3300,296542,0,37,43,1,1,1,0
722,748,223,81352,0,50,43,5,1,2,0
723,749,0,32764,0,21,40,6,1,2,0
724,750,2500,83563,0,51,42,4,1,2,0
725,751,2500,107342,0,50,40,1,1,2,0
726,752,2500,107500,0,47,40,1,1,2,0
727,753,2405,98408,0,52,43,1,1,1,0
728,754,1750,37448,0,81,43,3,1,2,19050
729,755,9,27958,0,75,39,4,1,2,13458
730,756,0,17044,0,90,34,3,1,1,12546
731,757,0,7871,0,88,39,4,1,2,4626
732,758,0,18296,0,65,35,6,2,2,4500
733,759,0,35820,0,42,40,1,1,1,0
734,760,0,17808,0,29,34,1,1,1,0
735,761,0,100091,0,27,44,7,1,2,0
736,762,2000,67290,0,52,43,5,1,2,4080
737,763,661,97373,0,45,39,1,2,2,0
738,764,2358,29146,0,67,39,4,2,1,8346
739,765,1800,58900,0,42,43,7,2,1,0
740,766,2500,126646,0,69,43,5,2,2,10146
741,767,1400,10196,0,75,34,4,2,2,9546
742,768,1200,16800,0,69,35,5,2,1,0
743,769,5100,231324,0,55,45,1,1,1,0
744,770,1634,91200,0,26,44,1,1,2,0
745,771,2000,80540,0,39,42,1,1,1,0
746,772,0,21715,0,40,39,1,2,2,0
747,773,0,11766,0,76,36,4,1,2,10146
748,774,9997,82484,0,39,40,1,1,2,0
749,775,659,15750,0,17,37,7,2,2,0
750,776,0,15600,0,33,40,1,1,1,0
751,777,3000,11300,0,42,39,1,1,2,0
752,778,3050,51076,0,63,39,1,1,1,0
753,779,0,26000,0,49,39,4,1,1,0
754,780,680,21646,0,62,39,4,1,2,7800
755,781,0,7717,0,51,43,5,1,2,0
756,782,0,37100,0,27,39,1,1,1,0
757,783,165,12000,0,60,37,5,1,1,0
758,784,1200,47700,0,43,40,1,2,2,0
759,785,1583,55458,0,71,42,4,1,2,12546
760,786,1000,62000,0,58,39,4,1,2,0
761,787,3600,31102,0,63,39,1,1,1,12246
762,788,788,54924,0,65,39,1,1,1,11824
763,789,800,31024,0,31,39,7,1,1,0
764,790,541,44999,0,55,39,5,1,1,0
765,791,2236,138011,0,48,39,1,1,1,0
766,792,2500,61100,0,54,43,5,1,2,0
767,793,240,38700,0,32,43,7,1,2,0
768,794,116,18798,0,70,43,4,1,2,7854
769,795,28,67812,0,39,33,1,1,1,0
770,796,490,52000,0,43,40,7,1,2,0
771,797,160,29500,0,41,36,1,2,1,0
772,798,668,38039,0,41,39,7,2,1,0
773,799,2128,64380,0,51,44,1,1,1,0
774,800,341,18586,0,70,40,4,1,2,11586
775,801,833,22126,0,72,34,1,1,1,10146
776,802,478,36000,0,37,39,1,1,1,0
777,803,0,35014,0,22,39,1,1,1,0
778,806,0,6919,0,85,34,4,1,2,6666
779,807,350,49480,0,62,43,5,1,1,5780
780,809,0,15035,0,81,34,4,1,2,12546
781,810,0,8130,0,71,36,4,2,2,6834
782,812,3000,24994,0,71,32,1,1,2,4890
783,813,1200,28515,0,45,40,7,1,2,0
784,814,1200,54200,0,34,39,1,1,2,0
785,815,2800,98057,0,48,40,1,1,2,0
786,816,2000,66194,0,51,43,1,1,1,0
787,817,3500,85800,0,43,40,1,1,1,0
788,818,2400,160427,0,59,44,4,1,2,0
789,819,0,60020,0,38,43,7,1,1,0
790,820,2400,74490,0,32,39,1,1,1,0
791,821,1200,101000,0,30,44,1,1,2,0
792,822,1700,49137,0,56,40,1,1,1,0
793,823,2000,70718,0,46,39,1,1,2,0
794,824,372,19494,0,68,39,7,1,1,13782
795,825,2000,72196,0,54,39,7,1,2,0
796,826,3500,53310,0,35,43,7,1,1,0
797,827,2100,175800,0,28,43,1,1,2,0
798,828,1523,74647,0,42,40,1,1,1,0
799,829,2089,16032,0,85,39,4,1,2,3534
800,831,1650,40966,0,65,40,5,1,2,10566
801,832,3097,83099,0,52,44,1,1,1,0
802,833,0,52800,0,52,40,5,2,1,0
803,834,0,45840,0,48,42,5,1,2,0
804,835,3200,49222,0,59,39,1,1,1,0
805,836,2691,129967,0,58,45,1,1,1,0
806,837,0,43132,0,61,43,7,1,2,0
807,838,1200,46500,0,30,43,7,1,2,0
808,839,0,15080,0,21,39,7,4,1,0
809,840,0,55302,0,65,39,4,1,2,0
810,841,0,3480,0,78,37,7,1,1,0
811,842,0,41000,0,61,40,4,4,2,0
812,843,0,64376,0,44,39,1,1,2,0
813,844,2400,88900,0,34,40,1,1,1,0
814,845,0,31514,0,71,39,4,1,2,10146
815,846,3000,90400,0,37,43,6,1,1,0
816,847,2737,77507,0,76,39,1,1,1,12546
817,848,4000,18152,0,73,39,7,1,2,10332
818,849,0,3672,0,45,40,5,2,1,0
819,850,0,44029,0,30,39,7,1,1,0
820,851,0,6000,0,79,43,4,1,2,0
821,852,0,13460,0,65,38,1,1,1,0
822,853,0,25000,0,55,42,1,1,1,0
823,855,0,25500,0,23,41,7,2,2,0
824,856,338,15032,0,43,39,6,4,2,0
825,857,0,13146,0,78,34,5,2,2,11346
826,858,125,27433,0,53,43,5,2,2,0
827,859,0,106463,0,73,40,6,2,1,12000
828,860,0,153270,0,50,43,1,1,2,0
829,861,1300,57200,0,51,39,5,2,2,0
830,862,3300,54410,0,38,39,1,1,1,0
831,863,4500,80020,0,42,39,1,1,1,0
832,864,0,59117,0,29,40,7,1,2,0
833,865,1444,95301,0,43,41,1,1,2,0
834,866,2000,110626,0,52,40,1,1,1,0
835,867,0,23320,900,28,40,6,1,2,0
836,868,0,10368,0,77,39,4,1,2,5163
837,869,3500,78137,0,49,40,1,1,1,0
838,870,0,13182,0,89,35,4,2,2,10686
839,871,750,1558,0,41,40,1,2,2,0
840,873,533,43101,0,63,41,1,1,1,0
841,874,842,33341,0,83,39,4,1,1,15222
842,875,1925,27340,0,73,39,1,1,2,5154
843,876,1000,61000,0,41,40,1,1,1,0
844,877,1500,99240,0,48,40,1,1,2,0
845,878,0,6276,0,27,37,7,2,2,0
846,879,1200,16680,0,90,40,4,2,2,7638
847,880,0,12288,0,62,39,5,2,2,0
848,881,1133,41500,0,44,37,5,2,1,0
849,882,1220,50640,0,35,39,5,1,2,0
850,883,0,128960,0,29,43,7,1,2,0
851,884,1000,52588,0,56,44,5,1,1,0
852,885,706,29755,0,71,39,1,1,2,5346
853,886,0,32207,0,37,41,3,1,2,0
854,887,534,45025,0,28,40,1,1,1,0
855,888,418,12609,0,60,41,4,1,2,1095
856,889,2043,64900,0,44,44,1,1,1,0
857,890,1700,93041,0,40,43,1,1,1,0
858,891,0,10279,0,60,43,4,1,2,7266
859,892,600,59204,0,33,39,1,1,1,0
860,893,700,102150,0,31,43,1,1,1,0
861,894,900,61150,0,27,43,1,1,1,0
862,895,0,40794,0,67,39,1,1,2,9810
863,896,3400,181163,0,47,44,1,4,1,0
864,897,600,145991,0,53,43,1,1,2,0
865,898,0,22038,0,57,39,5,1,2,0
866,899,0,12600,0,71,34,4,1,2,8400
867,900,1050,80677,0,31,43,7,1,1,0
868,901,1900,94660,0,71,39,1,1,2,560
869,902,2157,39080,0,72,39,1,1,2,5400
870,903,517,8602,0,77,36,4,1,2,7758
871,905,1650,40796,0,37,43,1,1,2,0
872,906,2300,20782,0,75,40,4,1,2,15486
873,907,464,17152,0,43,39,1,1,1,0
874,908,0,5000,0,38,36,7,2,2,0
875,909,1581,13266,0,77,34,4,1,1,9450
876,910,1067,4866,0,68,32,4,1,2,3954
877,912,800,74024,0,40,39,1,1,2,0
878,913,178,30660,0,62,39,1,1,1,0
879,914,204,39700,0,47,39,1,1,1,0
880,915,360,53000,0,44,39,1,1,1,0
881,916,1000,42395,0,65,39,4,1,2,9046
882,917,0,39178,0,29,43,5,2,1,0
883,918,325,36536,0,60,39,4,1,2,0
884,919,375,25525,0,28,39,1,1,1,0
885,920,411,57400,0,50,42,7,1,1,0
886,921,0,16250,0,30,39,7,1,2,0
887,922,800,89200,0,53,40,1,1,1,0
888,923,757,53000,0,50,39,1,1,2,0
889,924,2305,91057,3900,37,39,1,1,2,0
890,925,728,49790,0,77,40,4,1,2,15954
891,926,1185,36278,0,61,40,6,1,2,0
892,927,350,39690,0,65,39,1,1,1,5270
893,928,187,23399,0,89,33,4,1,1,9222
894,929,425,73529,0,46,39,1,1,1,0
895,931,45,30339,0,45,43,1,1,2,0
896,932,280,124270,0,32,43,1,1,2,0
897,933,0,37400,0,46,43,1,1,1,0
898,934,108,21314,0,60,41,1,1,2,0
899,935,209,50332,0,27,39,7,1,1,0
900,936,0,8832,0,19,40,7,2,2,0
901,937,0,23846,0,75,39,5,1,1,10146
902,938,0,13520,0,32,36,7,1,2,0
903,939,1320,400836,0,67,43,1,1,1,11880
904,940,200,83751,0,52,41,1,1,1,0
905,941,1800,58569,0,55,39,1,1,1,0
906,942,0,13510,0,49,42,7,2,2,0
907,943,0,14976,0,41,39,7,2,2,0
908,944,500,30586,0,56,39,1,1,1,0
909,945,180,25226,0,72,34,4,1,2,8226
910,946,1400,54708,0,71,34,1,1,2,4686
911,947,0,20488,0,41,35,1,1,1,0
912,948,0,10149,0,29,39,1,1,1,0
913,949,650,80989,0,60,41,1,1,2,0
914,950,0,44269,0,53,44,3,1,1,0
915,951,159,30000,0,56,39,5,1,1,0
916,952,0,68770,0,41,44,1,1,1,0
917,953,2337,69267,0,67,43,1,1,1,17886
