Incident Year,Operator,Species Name,Species Quantity,Incident Month,Visibility,Flight Phase
1990,DELTA AIR LINES,GULL,2-10,10,,APPROACH
1990,AMERICAN AIRLINES,GULL,1,10,DAY,LANDING ROLL
1990,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,10,NIGHT,APPROACH
1990,MILITARY,UNKNOWN MEDIUM BIRD,1,10,DAY,APPROACH
1990,UNITED AIRLINES,GULL,1,10,DUSK,APPROACH
1990,MILITARY,UNKNOWN MEDIUM BIRD,1,10,NIGHT,TAKEOFF RUN
1990,AMERICAN AIRLINES,GULL,1,10,NIGHT,APPROACH
1990,MILITARY,UNKNOWN MEDIUM BIRD,2-10,10,DAY,LANDING ROLL
1990,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,10,NIGHT,APPROACH
1990,MILITARY,UNKNOWN MEDIUM BIRD,1,10,NIGHT,APPROACH
1990,MILITARY,UNKNOWN MEDIUM BIRD,2-10,10,DAY,TAKEOFF RUN
1990,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,10,,TAKEOFF RUN
1990,MILITARY,UNKNOWN MEDIUM BIRD,1,10,DAY,LANDING ROLL
1990,MILITARY,UNKNOWN MEDIUM BIRD,1,10,DUSK,APPROACH
1990,MILITARY,UNKNOWN MEDIUM BIRD,1,10,NIGHT,APPROACH
1990,MILITARY,UNKNOWN MEDIUM BIRD,1,10,NIGHT,APPROACH
1990,MILITARY,UNKNOWN MEDIUM BIRD,1,10,NIGHT,APPROACH
1990,MILITARY,UNKNOWN MEDIUM BIRD,1,10,DAY,CLIMB
1990,MILITARY,UNKNOWN MEDIUM BIRD,1,10,DUSK,CLIMB
1990,MILITARY,UNKNOWN MEDIUM BIRD,1,10,DAY,TAKEOFF RUN
1990,UNITED AIRLINES,MOURNING DOVE,1,10,,TAKEOFF RUN
1990,SOUTHWEST AIRLINES,UNKNOWN MEDIUM BIRD,1,10,NIGHT,CLIMB
1990,AMERICAN AIRLINES,GULL,1,10,NIGHT,APPROACH
1990,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,10,NIGHT,APPROACH
1990,MILITARY,UNKNOWN MEDIUM BIRD,2-10,10,DAY,CLIMB
1990,AMERICAN AIRLINES,GULL,1,10,NIGHT,APPROACH
1990,MILITARY,UNKNOWN MEDIUM BIRD,Unknown,10,NIGHT,LANDING ROLL
1990,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,10,NIGHT,CLIMB
1990,MILITARY,UNKNOWN MEDIUM BIRD,Unknown,10,NIGHT,LANDING ROLL
1990,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,10,NIGHT,DESCENT
1990,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,2-10,10,NIGHT,CLIMB
1990,MILITARY,UNKNOWN MEDIUM BIRD,1,10,DAY,LANDING ROLL
1990,MILITARY,UNKNOWN MEDIUM BIRD,1,10,NIGHT,APPROACH
1990,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,10,NIGHT,DESCENT
1990,AMERICAN AIRLINES,GULL,1,10,DAWN,CLIMB
1990,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,10,NIGHT,APPROACH
1990,SOUTHWEST AIRLINES,UNKNOWN MEDIUM BIRD,1,10,,LANDING ROLL
1990,MILITARY,UNKNOWN MEDIUM BIRD,1,10,DUSK,APPROACH
1990,MILITARY,UNKNOWN MEDIUM BIRD,2-10,10,DAY,CLIMB
1990,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,10,,
1990,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,10,NIGHT,
1990,DELTA AIR LINES,GULL,1,10,DAY,LANDING ROLL
1990,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,10,NIGHT,APPROACH
1990,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,10,NIGHT,DESCENT
1990,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,10,NIGHT,APPROACH
1990,AMERICAN AIRLINES,GULL,1,10,DAY,CLIMB
1990,AMERICAN AIRLINES,GULL,2-10,10,DAY,LANDING ROLL
1990,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,10,NIGHT,APPROACH
1990,MILITARY,UNKNOWN MEDIUM BIRD,2-10,10,NIGHT,LANDING ROLL
1990,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,10,DAY,APPROACH
1990,AMERICAN AIRLINES,GULL,2-10,10,DAY,LANDING ROLL
1990,MILITARY,UNKNOWN MEDIUM BIRD,1,10,DAY,LANDING ROLL
1990,MILITARY,UNKNOWN MEDIUM BIRD,Unknown,10,NIGHT,APPROACH
1990,MILITARY,UNKNOWN MEDIUM BIRD,2-10,10,DAY,LANDING ROLL
1990,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,10,NIGHT,APPROACH
1990,MILITARY,UNKNOWN MEDIUM BIRD,1,10,DAY,LANDING ROLL
1990,MILITARY,UNKNOWN MEDIUM BIRD,1,10,DAY,CLIMB
1990,MILITARY,UNKNOWN MEDIUM BIRD,Unknown,10,NIGHT,APPROACH
1990,MILITARY,UNKNOWN MEDIUM BIRD,1,10,DAY,LANDING ROLL
1990,MILITARY,HORNED LARK,2-10,10,DAY,LANDING ROLL
1990,MILITARY,UNKNOWN MEDIUM BIRD,1,10,DAY,LANDING ROLL
1990,DELTA AIR LINES,UNKNOWN MEDIUM BIRD,1,10,NIGHT,APPROACH
1990,MILITARY,UNKNOWN MEDIUM BIRD,2-10,10,DAY,LANDING ROLL
1990,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,10,NIGHT,APPROACH
1990,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,10,NIGHT,APPROACH
1990,MILITARY,UNKNOWN MEDIUM BIRD,1,10,NIGHT,APPROACH
1990,DELTA AIR LINES,UNKNOWN MEDIUM BIRD,1,10,NIGHT,APPROACH
1990,AMERICAN AIRLINES,GULL,1,10,DAY,TAKEOFF RUN
1990,SOUTHWEST AIRLINES,UNKNOWN MEDIUM BIRD,1,10,NIGHT,CLIMB
1990,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,10,NIGHT,
1990,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,10,NIGHT,CLIMB
1990,MILITARY,UNKNOWN MEDIUM BIRD,1,10,DAY,APPROACH
1990,MILITARY,UNKNOWN MEDIUM BIRD,1,10,NIGHT,APPROACH
1990,FEDEX EXPRESS,GULL,1,10,DAY,LANDING ROLL
1990,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,10,NIGHT,APPROACH
1990,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,2-10,10,NIGHT,APPROACH
1990,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,10,NIGHT,DESCENT
1990,AMERICAN AIRLINES,GULL,1,10,DAY,LANDING ROLL
1990,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,10,,APPROACH
1990,MILITARY,UNKNOWN MEDIUM BIRD,2-10,10,DAY,LANDING ROLL
1990,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,10,NIGHT,DESCENT
1990,MILITARY,UNKNOWN MEDIUM BIRD,1,10,DAY,APPROACH
1990,MILITARY,UNKNOWN MEDIUM BIRD,1,10,DAY,APPROACH
1990,MILITARY,HORNED LARK,2-10,10,DAY,APPROACH
1990,DELTA AIR LINES,MOURNING DOVE,1,10,DAY,APPROACH
1990,MILITARY,UNKNOWN MEDIUM BIRD,2-10,10,NIGHT,APPROACH
1990,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,10,NIGHT,APPROACH
1990,MILITARY,HORNED LARK,1,11,,LANDING ROLL
1990,AMERICAN AIRLINES,GULL,1,11,DAY,TAKEOFF RUN
1990,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,11,NIGHT,APPROACH
1990,MILITARY,UNKNOWN MEDIUM BIRD,Unknown,11,,TAKEOFF RUN
1990,MILITARY,UNKNOWN MEDIUM BIRD,2-10,11,NIGHT,APPROACH
1990,MILITARY,HORNED LARK,1,11,DAWN,APPROACH
1990,MILITARY,UNKNOWN MEDIUM BIRD,1,11,DAY,CLIMB
1990,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,11,NIGHT,APPROACH
1990,MILITARY,UNKNOWN MEDIUM BIRD,1,11,DAY,TAKEOFF RUN
1990,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,11,DAY,APPROACH
1990,MILITARY,UNKNOWN MEDIUM BIRD,1,11,,LANDING ROLL
1990,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,11,NIGHT,CLIMB
1990,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,APPROACH
1990,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,11,DAY,
1990,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,11,NIGHT,DESCENT
1990,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,DAY,TAKEOFF RUN
1990,MILITARY,UNKNOWN MEDIUM BIRD,1,11,DAY,TAKEOFF RUN
1990,MILITARY,UNKNOWN MEDIUM BIRD,1,11,NIGHT,APPROACH
1990,SOUTHWEST AIRLINES,GULL,1,11,NIGHT,APPROACH
1990,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,11,NIGHT,APPROACH
1990,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,11,DAY,APPROACH
1990,AMERICAN AIRLINES,GULL,1,11,NIGHT,APPROACH
1990,AMERICAN AIRLINES,GULL,1,11,DAY,TAKEOFF RUN
1990,AMERICAN AIRLINES,GULL,2-10,11,DAY,APPROACH
1990,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,11,NIGHT,
1990,UNITED AIRLINES,GULL,1,11,NIGHT,APPROACH
1990,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,11,DAY,DESCENT
1990,MILITARY,UNKNOWN MEDIUM BIRD,1,11,DAY,TAKEOFF RUN
1990,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,11,NIGHT,CLIMB
1990,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,11,NIGHT,
1990,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,2-10,11,DAY,APPROACH
1990,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,11,DAY,LANDING ROLL
1990,MILITARY,UNKNOWN MEDIUM BIRD,2-10,11,DAY,CLIMB
1990,MILITARY,UNKNOWN MEDIUM BIRD,1,11,DUSK,APPROACH
1990,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,2-10,11,DAY,TAKEOFF RUN
1990,UNITED AIRLINES,GULL,2-10,11,DAWN,CLIMB
1990,FEDEX EXPRESS,GULL,2-10,11,NIGHT,APPROACH
1990,FEDEX EXPRESS,UNKNOWN MEDIUM BIRD,1,11,NIGHT,APPROACH
1990,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,APPROACH
1990,MILITARY,UNKNOWN MEDIUM BIRD,2-10,11,DAY,LANDING ROLL
1990,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,11,NIGHT,CLIMB
1990,MILITARY,UNKNOWN MEDIUM BIRD,Unknown,12,DUSK,APPROACH
1990,MILITARY,UNKNOWN MEDIUM BIRD,1,12,DAWN,CLIMB
1990,AMERICAN AIRLINES,GULL,2-10,12,DAY,APPROACH
1990,AMERICAN AIRLINES,GULL,1,12,DAWN,LANDING ROLL
1990,MILITARY,UNKNOWN MEDIUM BIRD,2-10,12,DAY,TAKEOFF RUN
1990,MILITARY,UNKNOWN MEDIUM BIRD,1,12,DUSK,TAKEOFF RUN
1990,AMERICAN AIRLINES,MOURNING DOVE,2-10,12,DAY,LANDING ROLL
1990,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,12,DAY,
1990,SOUTHWEST AIRLINES,GULL,1,12,NIGHT,DESCENT
1990,AMERICAN AIRLINES,GULL,1,12,DAY,CLIMB
1990,MILITARY,UNKNOWN MEDIUM BIRD,2-10,12,DAY,LANDING ROLL
1990,FEDEX EXPRESS,UNKNOWN MEDIUM BIRD,1,12,NIGHT,LANDING ROLL
1990,MILITARY,UNKNOWN MEDIUM BIRD,1,12,DAY,CLIMB
1990,SOUTHWEST AIRLINES,UNKNOWN MEDIUM BIRD,2-10,12,DAY,TAKEOFF RUN
1990,MILITARY,UNKNOWN MEDIUM BIRD,1,12,DAY,APPROACH
1990,MILITARY,UNKNOWN MEDIUM BIRD,1,12,DAY,APPROACH
1990,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,12,NIGHT,APPROACH
1990,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,2-10,12,DUSK,CLIMB
1990,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,12,NIGHT,CLIMB
1990,AMERICAN AIRLINES,GULL,2-10,12,DAY,
1990,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,12,,
1990,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,12,,
1990,MILITARY,UNKNOWN MEDIUM BIRD,1,12,NIGHT,APPROACH
1991,DELTA AIR LINES,UNKNOWN MEDIUM BIRD,1,1,,TAKEOFF RUN
1991,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,2-10,1,NIGHT,APPROACH
1991,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,APPROACH
1991,AMERICAN AIRLINES,GULL,2-10,1,DAY,APPROACH
1991,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,
1991,MILITARY,UNKNOWN MEDIUM BIRD,2-10,1,DAY,CLIMB
1991,AMERICAN AIRLINES,GULL,2-10,1,NIGHT,APPROACH
1991,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,1,NIGHT,APPROACH
1991,AMERICAN AIRLINES,GULL,2-10,1,DAY,TAKEOFF RUN
1991,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,APPROACH
1991,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,APPROACH
1991,SOUTHWEST AIRLINES,UNKNOWN MEDIUM BIRD,2-10,1,DAY,TAKEOFF RUN
1991,MILITARY,UNKNOWN MEDIUM BIRD,1,1,DAWN,TAKEOFF RUN
1991,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,2-10,1,,APPROACH
1991,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,1,DAY,TAKEOFF RUN
1991,MILITARY,UNKNOWN MEDIUM BIRD,1,1,DAY,APPROACH
1991,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,1,NIGHT,CLIMB
1991,MILITARY,UNKNOWN MEDIUM BIRD,1,1,DUSK,TAKEOFF RUN
1991,MILITARY,UNKNOWN MEDIUM BIRD,1,1,DAY,TAKEOFF RUN
1991,SOUTHWEST AIRLINES,UNKNOWN MEDIUM BIRD,1,1,NIGHT,APPROACH
1991,AMERICAN AIRLINES,GULL,2-10,1,NIGHT,APPROACH
1991,MILITARY,HORNED LARK,1,2,DAY,LANDING ROLL
1991,AMERICAN AIRLINES,GULL,1,2,DAY,APPROACH
1991,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,2,,APPROACH
1991,MILITARY,UNKNOWN MEDIUM BIRD,2-10,2,DAY,LANDING ROLL
1991,FEDEX EXPRESS,GULL,2-10,2,DAY,APPROACH
1991,MILITARY,UNKNOWN MEDIUM BIRD,2-10,2,DAY,TAKEOFF RUN
1991,MILITARY,UNKNOWN MEDIUM BIRD,1,2,DAY,TAKEOFF RUN
1991,SOUTHWEST AIRLINES,GULL,2-10,2,DAY,APPROACH
1991,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,2,NIGHT,APPROACH
1991,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,2,DAY,CLIMB
1991,DELTA AIR LINES,GULL,1,2,DAY,LANDING ROLL
1991,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,2,,APPROACH
1991,DELTA AIR LINES,UNKNOWN MEDIUM BIRD,1,2,NIGHT,APPROACH
1991,AMERICAN AIRLINES,GULL,1,2,DAY,TAKEOFF RUN
1991,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,2,,APPROACH
1991,MILITARY,UNKNOWN MEDIUM BIRD,1,2,DUSK,APPROACH
1991,MILITARY,HORNED LARK,1,2,DAY,LANDING ROLL
1991,MILITARY,UNKNOWN MEDIUM BIRD,1,2,DAY,LANDING ROLL
1991,MILITARY,UNKNOWN MEDIUM BIRD,1,2,DAY,APPROACH
1991,MILITARY,UNKNOWN MEDIUM BIRD,2-10,2,DAY,CLIMB
1991,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,2-10,2,,CLIMB
1991,DELTA AIR LINES,UNKNOWN MEDIUM BIRD,1,2,DAWN,TAKEOFF RUN
1991,DELTA AIR LINES,GULL,2-10,2,DAY,TAKEOFF RUN
1991,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,2,,
1991,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,2,DAY,CLIMB
1991,MILITARY,UNKNOWN MEDIUM BIRD,1,2,DAY,APPROACH
1991,MILITARY,UNKNOWN MEDIUM BIRD,1,2,DAY,APPROACH
1991,UNITED AIRLINES,GULL,2-10,3,DAY,APPROACH
1991,SOUTHWEST AIRLINES,GULL,1,3,DAY,TAKEOFF RUN
1991,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,CLIMB
1991,MILITARY,UNKNOWN MEDIUM BIRD,1,3,DAY,APPROACH
1991,SOUTHWEST AIRLINES,UNKNOWN MEDIUM BIRD,1,3,NIGHT,
1991,MILITARY,MOURNING DOVE,2-10,3,DAY,LANDING ROLL
1991,MILITARY,UNKNOWN MEDIUM BIRD,1,3,NIGHT,APPROACH
1991,MILITARY,UNKNOWN MEDIUM BIRD,Unknown,3,DAY,APPROACH
1991,MILITARY,UNKNOWN MEDIUM BIRD,1,3,DAY,APPROACH
1991,MILITARY,UNKNOWN MEDIUM BIRD,1,3,DAY,APPROACH
1991,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,CLIMB
1991,AMERICAN AIRLINES,GULL,1,3,DAY,APPROACH
1991,AMERICAN AIRLINES,GULL,1,3,NIGHT,CLIMB
1991,MILITARY,UNKNOWN MEDIUM BIRD,2-10,3,NIGHT,APPROACH
1991,MILITARY,UNKNOWN MEDIUM BIRD,1,3,DAY,TAKEOFF RUN
1991,MILITARY,UNKNOWN MEDIUM BIRD,1,3,DAY,LANDING ROLL
1991,MILITARY,UNKNOWN MEDIUM BIRD,1,3,DAY,APPROACH
1991,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,
1991,MILITARY,UNKNOWN MEDIUM BIRD,1,3,DAY,APPROACH
1991,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,APPROACH
1991,SOUTHWEST AIRLINES,GULL,2-10,3,DAY,LANDING ROLL
1991,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,2-10,3,DAY,CLIMB
1991,DELTA AIR LINES,GULL,2-10,3,NIGHT,APPROACH
1991,AMERICAN AIRLINES,GULL,1,3,DAY,CLIMB
1991,MILITARY,UNKNOWN MEDIUM BIRD,1,3,DAY,LANDING ROLL
1991,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,3,NIGHT,DESCENT
1991,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,3,NIGHT,CLIMB
1991,UNITED AIRLINES,GULL,1,3,NIGHT,APPROACH
1991,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,3,NIGHT,APPROACH
1991,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,CLIMB
1991,MILITARY,UNKNOWN MEDIUM BIRD,1,3,DAY,APPROACH
1991,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,CLIMB
1991,SOUTHWEST AIRLINES,UNKNOWN MEDIUM BIRD,1,3,DAY,LANDING ROLL
1991,SOUTHWEST AIRLINES,GULL,2-10,3,DAY,LANDING ROLL
1991,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,CLIMB
1991,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,3,NIGHT,APPROACH
1991,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,3,DAY,CLIMB
1991,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,3,NIGHT,APPROACH
1991,DELTA AIR LINES,UNKNOWN MEDIUM BIRD,2-10,3,NIGHT,APPROACH
1991,AMERICAN AIRLINES,MOURNING DOVE,1,3,DAY,CLIMB
1991,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,APPROACH
1991,MILITARY,UNKNOWN MEDIUM BIRD,1,3,DAY,APPROACH
1991,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,LANDING ROLL
1991,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,CLIMB
1991,SOUTHWEST AIRLINES,MOURNING DOVE,1,3,,APPROACH
1991,MILITARY,UNKNOWN MEDIUM BIRD,1,3,DAY,APPROACH
1991,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,CLIMB
1991,SOUTHWEST AIRLINES,UNKNOWN MEDIUM BIRD,1,3,DAY,CLIMB
1991,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,3,NIGHT,LANDING ROLL
1991,MILITARY,UNKNOWN MEDIUM BIRD,1,3,DAY,APPROACH
1991,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,3,NIGHT,DESCENT
1991,AMERICAN AIRLINES,GULL,1,3,DAY,CLIMB
1991,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,3,NIGHT,APPROACH
1991,AMERICAN AIRLINES,GULL,1,3,DAY,LANDING ROLL
1991,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,CLIMB
1991,DELTA AIR LINES,GULL,1,3,DAY,CLIMB
1991,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,2-10,3,NIGHT,APPROACH
1991,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,APPROACH
1991,AMERICAN AIRLINES,GULL,1,4,NIGHT,TAKEOFF RUN
1991,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
1991,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,APPROACH
1991,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,APPROACH
1991,MILITARY,UNKNOWN MEDIUM BIRD,1,4,DAY,APPROACH
1991,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,CLIMB
1991,MILITARY,UNKNOWN MEDIUM BIRD,1,4,DAY,TAKEOFF RUN
1991,MILITARY,UNKNOWN MEDIUM BIRD,1,4,DAY,CLIMB
1991,MILITARY,UNKNOWN MEDIUM BIRD,1,4,NIGHT,LANDING ROLL
1991,AMERICAN AIRLINES,GULL,1,4,DAY,APPROACH
1991,MILITARY,UNKNOWN MEDIUM BIRD,1,4,DAY,CLIMB
1991,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,4,DAY,APPROACH
1991,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,TAKEOFF RUN
1991,AMERICAN AIRLINES,GULL,1,4,DAY,LANDING ROLL
1991,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,APPROACH
1991,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,4,NIGHT,APPROACH
1991,DELTA AIR LINES,UNKNOWN MEDIUM BIRD,1,4,DAY,CLIMB
1991,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,4,NIGHT,
1991,SOUTHWEST AIRLINES,UNKNOWN MEDIUM BIRD,1,4,NIGHT,CLIMB
1991,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,4,DAY,CLIMB
1991,MILITARY,UNKNOWN MEDIUM BIRD,1,4,NIGHT,CLIMB
1991,MILITARY,UNKNOWN MEDIUM BIRD,1,4,DUSK,LANDING ROLL
1991,MILITARY,UNKNOWN MEDIUM BIRD,1,4,NIGHT,APPROACH
1991,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
1991,SOUTHWEST AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,APPROACH
1991,AMERICAN AIRLINES,GULL,1,4,DAY,APPROACH
1991,FEDEX EXPRESS,GULL,1,4,NIGHT,LANDING ROLL
1991,UNITED AIRLINES,GULL,1,4,DAY,TAKEOFF RUN
1991,UNITED AIRLINES,GULL,1,4,DAY,LANDING ROLL
1991,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
1991,MILITARY,UNKNOWN MEDIUM BIRD,1,4,DAY,TAKEOFF RUN
1991,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,APPROACH
1991,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,APPROACH
1991,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,4,NIGHT,DESCENT
1991,MILITARY,UNKNOWN MEDIUM BIRD,1,4,NIGHT,APPROACH
1991,MILITARY,UNKNOWN MEDIUM BIRD,1,4,NIGHT,APPROACH
1991,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,2-10,4,DAY,TAKEOFF RUN
1991,AMERICAN AIRLINES,GULL,1,4,NIGHT,CLIMB
1991,MILITARY,HORNED LARK,1,4,DAY,TAKEOFF RUN
1991,SOUTHWEST AIRLINES,GULL,1,4,NIGHT,DESCENT
1991,AMERICAN AIRLINES,GULL,1,4,DAY,APPROACH
1991,AMERICAN AIRLINES,GULL,1,4,DAY,LANDING ROLL
1991,AMERICAN AIRLINES,GULL,1,4,DAY,LANDING ROLL
1991,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,4,DAY,DESCENT
1991,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,NIGHT,APPROACH
1991,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,DESCENT
1991,MILITARY,UNKNOWN MEDIUM BIRD,1,4,NIGHT,APPROACH
1991,MILITARY,UNKNOWN MEDIUM BIRD,1,4,NIGHT,APPROACH
1991,MILITARY,UNKNOWN MEDIUM BIRD,2-10,4,DAY,APPROACH
1991,MILITARY,UNKNOWN MEDIUM BIRD,1,4,DAY,APPROACH
1991,MILITARY,UNKNOWN MEDIUM BIRD,1,4,DAY,APPROACH
1991,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,Unknown,4,,APPROACH
1991,MILITARY,UNKNOWN MEDIUM BIRD,1,4,DAY,APPROACH
1991,MILITARY,UNKNOWN MEDIUM BIRD,1,4,DAY,APPROACH
1991,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,4,NIGHT,APPROACH
1991,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,4,DAY,CLIMB
1991,MILITARY,UNKNOWN MEDIUM BIRD,1,4,DAY,APPROACH
1991,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,4,NIGHT,APPROACH
1991,AMERICAN AIRLINES,GULL,1,4,DAY,TAKEOFF RUN
1991,MILITARY,UNKNOWN MEDIUM BIRD,1,4,DAY,CLIMB
1991,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,CLIMB
1991,MILITARY,UNKNOWN MEDIUM BIRD,1,4,NIGHT,APPROACH
1991,SOUTHWEST AIRLINES,UNKNOWN MEDIUM BIRD,1,4,NIGHT,APPROACH
